:START_ID,:END_ID,first_year:INT,pub_count:INT,:TYPE
248,319,2015,1,coauthor
248,321,2015,1,coauthor
248,322,2015,1,coauthor
248,324,2015,1,coauthor
248,330,2015,1,coauthor
248,333,2015,1,coauthor
248,355,2015,1,coauthor
248,360,2015,1,coauthor
248,365,2015,1,coauthor
248,376,2015,1,coauthor
248,382,2015,1,coauthor
248,384,2015,1,coauthor
248,385,2015,1,coauthor
248,392,2015,1,coauthor
248,397,2015,1,coauthor
248,398,2015,1,coauthor
248,404,2015,1,coauthor
248,407,2015,1,coauthor
248,410,2015,1,coauthor
248,440,2015,1,coauthor
248,452,2015,1,coauthor
248,466,2015,1,coauthor
248,471,2015,1,coauthor
248,474,2015,1,coauthor
248,476,2015,1,coauthor
248,481,2015,1,coauthor
248,483,2015,1,coauthor
248,490,2015,1,coauthor
248,491,2015,1,coauthor
248,505,2015,1,coauthor
248,506,2015,1,coauthor
248,507,2015,1,coauthor
248,509,2015,1,coauthor
248,512,2015,1,coauthor
248,513,2015,1,coauthor
248,517,2015,1,coauthor
248,518,2015,1,coauthor
248,524,2015,1,coauthor
248,544,2015,1,coauthor
248,547,2015,1,coauthor
248,551,2015,1,coauthor
248,552,2015,1,coauthor
248,575,2015,1,coauthor
248,578,2015,1,coauthor
248,579,2015,1,coauthor
248,580,2015,1,coauthor
248,581,2015,1,coauthor
248,582,2015,1,coauthor
248,583,2015,1,coauthor
248,586,2015,1,coauthor
248,587,2015,1,coauthor
248,588,2015,1,coauthor
248,592,2015,1,coauthor
248,596,2015,1,coauthor
248,601,2015,1,coauthor
248,602,2015,1,coauthor
248,603,2015,1,coauthor
248,604,2015,1,coauthor
248,605,2015,1,coauthor
248,606,2015,1,coauthor
249,263,2015,1,coauthor
249,265,2015,1,coauthor
249,266,2015,1,coauthor
249,267,2015,1,coauthor
249,268,2015,1,coauthor
249,269,2015,1,coauthor
249,271,2015,1,coauthor
249,272,2015,1,coauthor
249,273,2015,1,coauthor
249,276,2015,1,coauthor
249,277,2015,1,coauthor
249,279,2015,1,coauthor
249,286,2015,1,coauthor
249,294,2015,1,coauthor
249,295,2015,1,coauthor
249,296,2015,1,coauthor
249,298,2015,1,coauthor
249,305,2015,1,coauthor
249,308,2015,1,coauthor
249,309,2015,1,coauthor
249,317,2015,1,coauthor
249,319,2015,1,coauthor
249,321,2015,1,coauthor
249,322,2015,1,coauthor
249,324,2015,1,coauthor
249,330,2015,1,coauthor
249,333,2015,1,coauthor
249,355,2015,1,coauthor
249,360,2015,1,coauthor
249,365,2015,1,coauthor
249,376,2015,1,coauthor
249,382,2015,1,coauthor
249,384,2015,1,coauthor
249,385,2015,1,coauthor
249,392,2015,1,coauthor
249,397,2015,1,coauthor
249,398,2015,1,coauthor
249,404,2015,1,coauthor
249,407,2015,1,coauthor
249,410,2015,1,coauthor
249,440,2015,1,coauthor
249,452,2015,1,coauthor
249,466,2015,1,coauthor
249,471,2015,1,coauthor
249,474,2015,1,coauthor
249,476,2015,1,coauthor
249,481,2015,1,coauthor
249,483,2015,1,coauthor
249,490,2015,1,coauthor
249,491,2015,1,coauthor
249,505,2015,1,coauthor
249,506,2015,1,coauthor
249,507,2015,1,coauthor
249,509,2015,1,coauthor
249,512,2015,1,coauthor
249,513,2015,1,coauthor
249,517,2015,1,coauthor
249,518,2015,1,coauthor
249,524,2015,1,coauthor
249,544,2015,1,coauthor
249,547,2015,1,coauthor
249,551,2015,1,coauthor
249,552,2015,1,coauthor
249,575,2015,1,coauthor
249,578,2015,1,coauthor
249,579,2015,1,coauthor
249,580,2015,1,coauthor
249,581,2015,1,coauthor
249,582,2015,1,coauthor
249,583,2015,1,coauthor
249,586,2015,1,coauthor
249,587,2015,1,coauthor
249,588,2015,1,coauthor
249,592,2015,1,coauthor
249,596,2015,1,coauthor
249,601,2015,1,coauthor
249,602,2015,1,coauthor
249,603,2015,1,coauthor
249,604,2015,1,coauthor
249,605,2015,1,coauthor
249,606,2015,1,coauthor
263,265,2015,1,coauthor
263,266,2015,1,coauthor
263,267,2015,1,coauthor
263,268,2015,1,coauthor
263,269,2015,1,coauthor
263,271,2015,1,coauthor
263,272,2015,1,coauthor
263,273,2015,1,coauthor
263,276,2015,1,coauthor
263,277,2015,1,coauthor
263,279,2015,1,coauthor
263,286,2015,1,coauthor
263,294,2015,1,coauthor
263,295,2015,1,coauthor
263,296,2015,1,coauthor
263,298,2015,1,coauthor
263,305,2015,1,coauthor
263,308,2015,1,coauthor
263,309,2015,1,coauthor
263,317,2015,1,coauthor
263,319,2015,1,coauthor
263,321,2015,1,coauthor
263,322,2015,1,coauthor
263,324,2015,1,coauthor
263,330,2015,1,coauthor
263,333,2015,1,coauthor
263,355,2015,1,coauthor
263,360,2015,1,coauthor
263,365,2015,1,coauthor
263,376,2015,1,coauthor
263,382,2015,1,coauthor
263,384,2015,1,coauthor
263,385,2015,1,coauthor
263,392,2015,1,coauthor
263,397,2015,1,coauthor
263,398,2015,1,coauthor
263,404,2015,1,coauthor
263,407,2015,1,coauthor
263,410,2015,1,coauthor
263,440,2015,1,coauthor
263,452,2015,1,coauthor
263,466,2015,1,coauthor
263,471,2015,1,coauthor
263,474,2015,1,coauthor
263,476,2015,1,coauthor
263,481,2015,1,coauthor
263,483,2015,1,coauthor
263,490,2015,1,coauthor
263,491,2015,1,coauthor
263,505,2015,1,coauthor
263,506,2015,1,coauthor
263,507,2015,1,coauthor
263,509,2015,1,coauthor
263,512,2015,1,coauthor
263,513,2015,1,coauthor
263,517,2015,1,coauthor
263,518,2015,1,coauthor
263,524,2015,1,coauthor
263,544,2015,1,coauthor
263,547,2015,1,coauthor
263,551,2015,1,coauthor
263,575,2015,1,coauthor
263,578,2015,1,coauthor
263,579,2015,1,coauthor
263,580,2015,1,coauthor
263,581,2015,1,coauthor
263,582,2015,1,coauthor
263,583,2015,1,coauthor
263,586,2015,1,coauthor
263,587,2015,1,coauthor
263,588,2015,1,coauthor
263,592,2015,1,coauthor
263,596,2015,1,coauthor
263,601,2015,1,coauthor
263,602,2015,1,coauthor
263,603,2015,1,coauthor
263,604,2015,1,coauthor
263,605,2015,1,coauthor
263,606,2015,1,coauthor
265,266,2015,1,coauthor
265,267,2015,1,coauthor
265,268,2015,1,coauthor
265,269,2015,1,coauthor
265,271,2015,1,coauthor
265,272,2015,1,coauthor
265,273,2015,1,coauthor
265,276,2015,1,coauthor
265,277,2015,1,coauthor
265,279,2015,1,coauthor
265,286,2015,1,coauthor
265,294,2015,1,coauthor
265,295,2015,1,coauthor
265,296,2015,1,coauthor
265,298,2015,1,coauthor
265,305,2015,1,coauthor
265,308,2015,1,coauthor
265,309,2015,1,coauthor
265,317,2015,1,coauthor
265,319,2015,1,coauthor
265,321,2015,1,coauthor
265,322,2015,1,coauthor
265,324,2015,1,coauthor
265,330,2015,1,coauthor
265,333,2015,1,coauthor
265,355,2015,1,coauthor
265,360,2015,1,coauthor
265,365,2015,1,coauthor
265,376,2015,1,coauthor
265,382,2015,1,coauthor
265,384,2015,1,coauthor
265,385,2015,1,coauthor
265,392,2015,1,coauthor
265,397,2015,1,coauthor
265,398,2015,1,coauthor
265,404,2015,1,coauthor
265,407,2015,1,coauthor
265,410,2015,1,coauthor
265,440,2015,1,coauthor
265,452,2015,1,coauthor
265,466,2015,1,coauthor
265,471,2015,1,coauthor
265,474,2015,1,coauthor
265,476,2015,1,coauthor
265,481,2015,1,coauthor
265,483,2015,1,coauthor
265,490,2015,1,coauthor
265,491,2015,1,coauthor
265,505,2015,1,coauthor
265,506,2015,1,coauthor
265,507,2015,1,coauthor
265,509,2015,1,coauthor
265,512,2015,1,coauthor
265,513,2015,1,coauthor
265,517,2015,1,coauthor
265,518,2015,1,coauthor
265,524,2015,1,coauthor
265,544,2015,1,coauthor
265,547,2015,1,coauthor
265,551,2015,1,coauthor
265,552,2015,1,coauthor
265,575,2015,1,coauthor
265,578,2015,1,coauthor
265,579,2015,1,coauthor
265,580,2015,1,coauthor
265,581,2015,1,coauthor
265,582,2015,1,coauthor
265,583,2015,1,coauthor
265,586,2015,1,coauthor
265,587,2015,1,coauthor
265,588,2015,1,coauthor
265,592,2015,1,coauthor
265,596,2015,1,coauthor
265,601,2015,1,coauthor
265,602,2015,1,coauthor
265,603,2015,1,coauthor
265,604,2015,1,coauthor
265,605,2015,1,coauthor
265,606,2015,1,coauthor
266,267,2015,1,coauthor
266,268,2015,1,coauthor
266,269,2015,1,coauthor
266,271,2015,1,coauthor
266,272,2015,1,coauthor
266,273,2015,1,coauthor
266,276,2015,1,coauthor
266,277,2015,1,coauthor
266,279,2015,1,coauthor
266,286,2015,1,coauthor
266,294,2015,1,coauthor
266,295,2015,1,coauthor
266,296,2015,1,coauthor
266,298,2015,1,coauthor
266,305,2015,1,coauthor
266,308,2015,1,coauthor
266,309,2015,1,coauthor
266,317,2015,1,coauthor
266,319,2015,1,coauthor
266,321,2015,1,coauthor
266,322,2015,1,coauthor
266,324,2015,1,coauthor
266,330,2015,1,coauthor
266,333,2015,1,coauthor
266,355,2015,1,coauthor
266,360,2015,1,coauthor
266,365,2015,1,coauthor
266,376,2015,1,coauthor
266,382,2015,1,coauthor
266,384,2015,1,coauthor
266,385,2015,1,coauthor
266,392,2015,1,coauthor
266,397,2015,1,coauthor
266,398,2015,1,coauthor
266,404,2015,1,coauthor
266,407,2015,1,coauthor
266,410,2015,1,coauthor
266,440,2015,1,coauthor
266,452,2015,1,coauthor
266,466,2015,1,coauthor
266,471,2015,1,coauthor
266,474,2015,1,coauthor
266,476,2015,1,coauthor
266,481,2015,1,coauthor
266,483,2015,1,coauthor
266,490,2015,1,coauthor
266,491,2015,1,coauthor
266,505,2015,1,coauthor
266,506,2015,1,coauthor
266,507,2015,1,coauthor
266,509,2015,1,coauthor
266,512,2015,1,coauthor
266,513,2015,1,coauthor
266,517,2015,1,coauthor
266,518,2015,1,coauthor
266,524,2015,1,coauthor
266,544,2015,1,coauthor
266,547,2015,1,coauthor
266,551,2015,1,coauthor
266,552,2015,1,coauthor
266,575,2015,1,coauthor
266,578,2015,1,coauthor
266,579,2015,1,coauthor
266,580,2015,1,coauthor
266,581,2015,1,coauthor
266,582,2015,1,coauthor
266,583,2015,1,coauthor
266,586,2015,1,coauthor
266,587,2015,1,coauthor
266,588,2015,1,coauthor
266,592,2015,1,coauthor
266,596,2015,1,coauthor
266,601,2015,1,coauthor
266,602,2015,1,coauthor
266,603,2015,1,coauthor
266,604,2015,1,coauthor
266,605,2015,1,coauthor
266,606,2015,1,coauthor
267,268,2015,1,coauthor
267,269,2015,1,coauthor
267,271,2015,1,coauthor
267,272,2015,1,coauthor
267,273,2015,1,coauthor
267,276,2015,1,coauthor
267,277,2015,1,coauthor
267,279,2015,1,coauthor
267,286,2015,1,coauthor
267,294,2015,1,coauthor
267,295,2015,1,coauthor
267,296,2015,1,coauthor
267,298,2015,1,coauthor
267,305,2015,1,coauthor
267,308,2015,1,coauthor
267,309,2015,1,coauthor
267,317,2015,1,coauthor
267,319,2015,1,coauthor
267,321,2015,1,coauthor
267,322,2015,1,coauthor
267,324,2015,1,coauthor
267,330,2015,1,coauthor
267,333,2015,1,coauthor
267,355,2015,1,coauthor
267,360,2015,1,coauthor
267,365,2015,1,coauthor
267,376,2015,1,coauthor
267,382,2015,1,coauthor
267,384,2015,1,coauthor
267,385,2015,1,coauthor
267,392,2015,1,coauthor
267,397,2015,1,coauthor
267,398,2015,1,coauthor
267,404,2015,1,coauthor
267,407,2015,1,coauthor
267,410,2015,1,coauthor
267,440,2015,1,coauthor
267,452,2015,1,coauthor
267,466,2015,1,coauthor
267,471,2015,1,coauthor
267,474,2015,1,coauthor
267,476,2015,1,coauthor
267,481,2015,1,coauthor
267,483,2015,1,coauthor
267,490,2015,1,coauthor
267,491,2015,1,coauthor
267,505,2015,1,coauthor
267,506,2015,1,coauthor
267,507,2015,1,coauthor
267,509,2015,1,coauthor
267,512,2015,1,coauthor
267,513,2015,1,coauthor
267,517,2015,1,coauthor
267,518,2015,1,coauthor
267,524,2015,1,coauthor
267,544,2015,1,coauthor
267,547,2015,1,coauthor
267,551,2015,1,coauthor
267,552,2015,1,coauthor
267,575,2015,1,coauthor
267,578,2015,1,coauthor
267,579,2015,1,coauthor
267,580,2015,1,coauthor
267,581,2015,1,coauthor
267,582,2015,1,coauthor
267,583,2015,1,coauthor
267,586,2015,1,coauthor
267,587,2015,1,coauthor
267,588,2015,1,coauthor
267,592,2015,1,coauthor
267,596,2015,1,coauthor
267,601,2015,1,coauthor
267,602,2015,1,coauthor
267,603,2015,1,coauthor
267,604,2015,1,coauthor
267,605,2015,1,coauthor
267,606,2015,1,coauthor
268,269,2015,1,coauthor
268,271,2015,1,coauthor
268,272,2015,1,coauthor
268,273,2015,1,coauthor
268,276,2015,1,coauthor
268,277,2015,1,coauthor
268,279,2015,1,coauthor
268,286,2015,1,coauthor
268,294,2015,1,coauthor
268,295,2015,1,coauthor
268,296,2015,1,coauthor
268,298,2015,1,coauthor
268,305,2015,1,coauthor
268,308,2015,1,coauthor
268,309,2015,1,coauthor
268,317,2015,1,coauthor
268,319,2015,1,coauthor
268,321,2015,1,coauthor
268,322,2015,1,coauthor
268,324,2015,1,coauthor
268,330,2015,1,coauthor
268,333,2015,1,coauthor
268,355,2015,1,coauthor
268,360,2015,1,coauthor
268,365,2015,1,coauthor
268,376,2015,1,coauthor
268,382,2015,1,coauthor
268,384,2015,1,coauthor
268,385,2015,1,coauthor
268,392,2015,1,coauthor
268,397,2015,1,coauthor
268,398,2015,1,coauthor
268,404,2015,1,coauthor
268,407,2015,1,coauthor
268,410,2015,1,coauthor
268,440,2015,1,coauthor
268,452,2015,1,coauthor
268,466,2015,1,coauthor
268,471,2015,1,coauthor
268,474,2015,1,coauthor
268,476,2015,1,coauthor
268,481,2015,1,coauthor
268,483,2015,1,coauthor
268,491,2015,1,coauthor
268,505,2015,1,coauthor
268,506,2015,1,coauthor
268,507,2015,1,coauthor
268,509,2015,1,coauthor
268,512,2015,1,coauthor
268,513,2015,1,coauthor
268,517,2015,1,coauthor
268,518,2015,1,coauthor
268,524,2015,1,coauthor
268,544,2015,1,coauthor
268,547,2015,1,coauthor
268,551,2015,1,coauthor
268,552,2015,1,coauthor
268,575,2015,1,coauthor
268,578,2015,1,coauthor
268,579,2015,1,coauthor
268,580,2015,1,coauthor
268,581,2015,1,coauthor
268,582,2015,1,coauthor
268,583,2015,1,coauthor
268,586,2015,1,coauthor
268,587,2015,1,coauthor
268,588,2015,1,coauthor
268,592,2015,1,coauthor
268,596,2015,1,coauthor
268,601,2015,1,coauthor
268,602,2015,1,coauthor
268,603,2015,1,coauthor
268,604,2015,1,coauthor
268,605,2015,1,coauthor
268,606,2015,1,coauthor
269,271,2015,1,coauthor
269,272,2015,1,coauthor
269,273,2015,1,coauthor
269,276,2015,1,coauthor
269,277,2015,1,coauthor
269,279,2015,1,coauthor
269,286,2015,1,coauthor
269,294,2015,1,coauthor
269,295,2015,1,coauthor
269,296,2015,1,coauthor
269,298,2015,1,coauthor
269,305,2015,1,coauthor
269,308,2015,1,coauthor
269,309,2015,1,coauthor
269,317,2015,1,coauthor
269,319,2015,1,coauthor
269,321,2015,1,coauthor
269,322,2015,1,coauthor
269,324,2015,1,coauthor
269,330,2015,1,coauthor
269,333,2015,1,coauthor
269,355,2015,1,coauthor
269,360,2015,1,coauthor
269,365,2015,1,coauthor
269,376,2015,1,coauthor
269,382,2015,1,coauthor
269,384,2015,1,coauthor
269,385,2015,1,coauthor
269,392,2015,1,coauthor
269,397,2015,1,coauthor
269,398,2015,1,coauthor
269,404,2015,1,coauthor
269,407,2015,1,coauthor
269,410,2015,1,coauthor
269,440,2015,1,coauthor
269,452,2015,1,coauthor
269,466,2015,1,coauthor
269,471,2015,1,coauthor
269,474,2015,1,coauthor
269,476,2015,1,coauthor
269,481,2015,1,coauthor
269,483,2015,1,coauthor
269,490,2015,1,coauthor
269,491,2015,1,coauthor
269,505,2015,1,coauthor
269,506,2015,1,coauthor
269,507,2015,1,coauthor
269,509,2015,1,coauthor
269,512,2015,1,coauthor
269,513,2015,1,coauthor
269,517,2015,1,coauthor
269,518,2015,1,coauthor
269,524,2015,1,coauthor
269,544,2015,1,coauthor
269,547,2015,1,coauthor
269,551,2015,1,coauthor
269,552,2015,1,coauthor
269,575,2015,1,coauthor
269,578,2015,1,coauthor
269,579,2015,1,coauthor
269,580,2015,1,coauthor
269,581,2015,1,coauthor
269,582,2015,1,coauthor
269,583,2015,1,coauthor
269,586,2015,1,coauthor
269,587,2015,1,coauthor
269,588,2015,1,coauthor
269,592,2015,1,coauthor
269,596,2015,1,coauthor
269,601,2015,1,coauthor
269,602,2015,1,coauthor
269,603,2015,1,coauthor
269,604,2015,1,coauthor
269,605,2015,1,coauthor
269,606,2015,1,coauthor
271,272,2015,1,coauthor
271,273,2015,1,coauthor
271,276,2015,1,coauthor
271,277,2015,1,coauthor
271,279,2015,1,coauthor
271,286,2015,1,coauthor
271,294,2015,1,coauthor
271,295,2015,1,coauthor
271,296,2015,1,coauthor
271,298,2015,1,coauthor
271,305,2015,1,coauthor
271,308,2015,1,coauthor
271,309,2015,1,coauthor
271,317,2015,1,coauthor
271,319,2015,1,coauthor
271,321,2015,1,coauthor
271,322,2015,1,coauthor
271,324,2015,1,coauthor
271,330,2015,1,coauthor
271,333,2015,1,coauthor
271,355,2015,1,coauthor
271,360,2015,1,coauthor
271,365,2015,1,coauthor
271,376,2015,1,coauthor
271,382,2015,1,coauthor
271,384,2015,1,coauthor
271,385,2015,1,coauthor
271,392,2015,1,coauthor
271,397,2015,1,coauthor
271,398,2015,1,coauthor
271,404,2015,1,coauthor
271,407,2015,1,coauthor
271,410,2015,1,coauthor
271,440,2015,1,coauthor
271,452,2015,1,coauthor
271,466,2015,1,coauthor
271,471,2015,1,coauthor
271,474,2015,1,coauthor
271,476,2015,1,coauthor
271,481,2015,1,coauthor
271,483,2015,1,coauthor
271,490,2015,1,coauthor
271,491,2015,1,coauthor
271,505,2015,1,coauthor
271,506,2015,1,coauthor
271,507,2015,1,coauthor
271,509,2015,1,coauthor
271,512,2015,1,coauthor
271,513,2015,1,coauthor
271,517,2015,1,coauthor
271,518,2015,1,coauthor
271,524,2015,1,coauthor
271,544,2015,1,coauthor
271,547,2015,1,coauthor
271,551,2015,1,coauthor
271,552,2015,1,coauthor
271,575,2015,1,coauthor
271,578,2015,1,coauthor
271,579,2015,1,coauthor
271,580,2015,1,coauthor
271,581,2015,1,coauthor
271,582,2015,1,coauthor
271,583,2015,1,coauthor
271,586,2015,1,coauthor
271,587,2015,1,coauthor
271,588,2015,1,coauthor
271,592,2015,1,coauthor
271,596,2015,1,coauthor
271,601,2015,1,coauthor
271,602,2015,1,coauthor
271,603,2015,1,coauthor
271,604,2015,1,coauthor
271,605,2015,1,coauthor
271,606,2015,1,coauthor
272,273,2015,1,coauthor
272,276,2015,1,coauthor
272,277,2015,1,coauthor
272,279,2015,1,coauthor
272,286,2015,1,coauthor
272,294,2015,1,coauthor
272,295,2015,1,coauthor
272,296,2015,1,coauthor
272,298,2015,1,coauthor
272,305,2015,1,coauthor
272,308,2015,1,coauthor
272,309,2015,1,coauthor
272,317,2015,1,coauthor
272,319,2015,1,coauthor
272,321,2015,1,coauthor
272,322,2015,1,coauthor
272,324,2015,1,coauthor
272,330,2015,1,coauthor
272,333,2015,1,coauthor
272,355,2015,1,coauthor
272,360,2015,1,coauthor
272,365,2015,1,coauthor
272,376,2015,1,coauthor
272,382,2015,1,coauthor
272,384,2015,1,coauthor
272,385,2015,1,coauthor
272,392,2015,1,coauthor
272,397,2015,1,coauthor
272,398,2015,1,coauthor
272,404,2015,1,coauthor
272,407,2015,1,coauthor
272,410,2015,1,coauthor
272,440,2015,1,coauthor
272,452,2015,1,coauthor
272,466,2015,1,coauthor
272,471,2015,1,coauthor
272,474,2015,1,coauthor
272,476,2015,1,coauthor
272,481,2015,1,coauthor
272,483,2015,1,coauthor
272,490,2015,1,coauthor
272,491,2015,1,coauthor
272,505,2015,1,coauthor
272,506,2015,1,coauthor
272,507,2015,1,coauthor
272,509,2015,1,coauthor
272,512,2015,1,coauthor
272,513,2015,1,coauthor
272,517,2015,1,coauthor
272,518,2015,1,coauthor
272,524,2015,1,coauthor
272,544,2015,1,coauthor
272,547,2015,1,coauthor
272,551,2015,1,coauthor
272,552,2015,1,coauthor
272,575,2015,1,coauthor
272,578,2015,1,coauthor
272,579,2015,1,coauthor
272,580,2015,1,coauthor
272,581,2015,1,coauthor
272,582,2015,1,coauthor
272,583,2015,1,coauthor
272,586,2015,1,coauthor
272,587,2015,1,coauthor
272,588,2015,1,coauthor
272,592,2015,1,coauthor
272,596,2015,1,coauthor
272,601,2015,1,coauthor
272,602,2015,1,coauthor
272,603,2015,1,coauthor
272,604,2015,1,coauthor
272,605,2015,1,coauthor
272,606,2015,1,coauthor
273,276,2015,1,coauthor
273,277,2015,1,coauthor
273,279,2015,1,coauthor
273,286,2015,1,coauthor
273,294,2015,1,coauthor
273,295,2015,1,coauthor
273,296,2015,1,coauthor
273,298,2015,1,coauthor
273,305,2015,1,coauthor
273,308,2015,1,coauthor
273,309,2015,1,coauthor
273,317,2015,1,coauthor
273,319,2015,1,coauthor
273,321,2015,1,coauthor
273,322,2015,1,coauthor
273,324,2015,1,coauthor
273,330,2015,1,coauthor
273,333,2015,1,coauthor
273,355,2015,1,coauthor
273,360,2015,1,coauthor
273,365,2015,1,coauthor
273,376,2015,1,coauthor
273,382,2015,1,coauthor
273,384,2015,1,coauthor
273,385,2015,1,coauthor
273,392,2015,1,coauthor
273,397,2015,1,coauthor
273,398,2015,1,coauthor
273,404,2015,1,coauthor
273,407,2015,1,coauthor
273,410,2015,1,coauthor
273,440,2015,1,coauthor
273,452,2015,1,coauthor
273,466,2015,1,coauthor
273,471,2015,1,coauthor
273,474,2015,1,coauthor
273,476,2015,1,coauthor
273,481,2015,1,coauthor
273,483,2015,1,coauthor
273,490,2015,1,coauthor
273,491,2015,1,coauthor
273,505,2015,1,coauthor
273,506,2015,1,coauthor
273,507,2015,1,coauthor
273,509,2015,1,coauthor
273,512,2015,1,coauthor
273,513,2015,1,coauthor
273,517,2015,1,coauthor
273,518,2015,1,coauthor
273,524,2015,1,coauthor
273,544,2015,1,coauthor
273,547,2015,1,coauthor
273,551,2015,1,coauthor
273,552,2015,1,coauthor
273,575,2015,1,coauthor
273,578,2015,1,coauthor
273,579,2015,1,coauthor
273,580,2015,1,coauthor
273,581,2015,1,coauthor
273,582,2015,1,coauthor
273,583,2015,1,coauthor
273,586,2015,1,coauthor
273,587,2015,1,coauthor
273,588,2015,1,coauthor
273,592,2015,1,coauthor
273,596,2015,1,coauthor
273,601,2015,1,coauthor
273,602,2015,1,coauthor
273,603,2015,1,coauthor
273,604,2015,1,coauthor
273,605,2015,1,coauthor
273,606,2015,1,coauthor
276,277,2015,1,coauthor
276,279,2015,1,coauthor
276,286,2015,1,coauthor
276,294,2015,1,coauthor
276,295,2015,1,coauthor
276,296,2015,1,coauthor
276,298,2015,1,coauthor
276,305,2015,1,coauthor
276,308,2015,1,coauthor
276,309,2015,1,coauthor
276,317,2015,1,coauthor
276,319,2015,1,coauthor
276,321,2015,1,coauthor
276,322,2015,1,coauthor
276,324,2015,1,coauthor
276,330,2015,1,coauthor
276,333,2015,1,coauthor
276,355,2015,1,coauthor
276,360,2015,1,coauthor
276,365,2015,1,coauthor
276,376,2015,1,coauthor
276,382,2015,1,coauthor
276,384,2015,1,coauthor
276,385,2015,1,coauthor
276,392,2015,1,coauthor
276,397,2015,1,coauthor
276,398,2015,1,coauthor
276,404,2015,1,coauthor
276,407,2015,1,coauthor
276,410,2015,1,coauthor
276,440,2015,1,coauthor
276,452,2015,1,coauthor
276,466,2015,1,coauthor
276,471,2015,1,coauthor
276,474,2015,1,coauthor
276,476,2015,1,coauthor
276,481,2015,1,coauthor
276,483,2015,1,coauthor
276,490,2015,1,coauthor
276,491,2015,1,coauthor
276,505,2015,1,coauthor
276,506,2015,1,coauthor
276,507,2015,1,coauthor
276,509,2015,1,coauthor
276,512,2015,1,coauthor
276,513,2015,1,coauthor
276,517,2015,1,coauthor
276,518,2015,1,coauthor
276,524,2015,1,coauthor
276,544,2015,1,coauthor
276,547,2015,1,coauthor
276,551,2015,1,coauthor
276,552,2015,1,coauthor
276,575,2015,1,coauthor
276,578,2015,1,coauthor
276,579,2015,1,coauthor
276,580,2015,1,coauthor
276,581,2015,1,coauthor
276,582,2015,1,coauthor
276,583,2015,1,coauthor
276,586,2015,1,coauthor
276,587,2015,1,coauthor
276,588,2015,1,coauthor
276,592,2015,1,coauthor
276,596,2015,1,coauthor
276,601,2015,1,coauthor
276,602,2015,1,coauthor
276,603,2015,1,coauthor
276,604,2015,1,coauthor
276,605,2015,1,coauthor
276,606,2015,1,coauthor
277,279,2015,1,coauthor
277,286,2015,1,coauthor
277,294,2015,1,coauthor
277,295,2015,1,coauthor
277,296,2015,1,coauthor
277,298,2015,1,coauthor
277,305,2015,1,coauthor
277,308,2015,1,coauthor
277,309,2015,1,coauthor
277,317,2015,1,coauthor
277,319,2015,1,coauthor
277,321,2015,1,coauthor
277,322,2015,1,coauthor
277,324,2015,1,coauthor
277,330,2015,1,coauthor
277,333,2015,1,coauthor
277,355,2015,1,coauthor
277,360,2015,1,coauthor
277,365,2015,1,coauthor
277,376,2015,1,coauthor
277,382,2015,1,coauthor
277,384,2015,1,coauthor
277,385,2015,1,coauthor
277,392,2015,1,coauthor
277,397,2015,1,coauthor
277,398,2015,1,coauthor
277,404,2015,1,coauthor
277,407,2015,1,coauthor
277,410,2015,1,coauthor
277,440,2015,1,coauthor
277,452,2015,1,coauthor
277,466,2015,1,coauthor
277,471,2015,1,coauthor
277,474,2015,1,coauthor
277,476,2015,1,coauthor
277,481,2015,1,coauthor
277,483,2015,1,coauthor
277,490,2015,1,coauthor
277,491,2015,1,coauthor
277,505,2015,1,coauthor
277,506,2015,1,coauthor
277,507,2015,1,coauthor
277,509,2015,1,coauthor
277,512,2015,1,coauthor
277,513,2015,1,coauthor
277,517,2015,1,coauthor
277,518,2015,1,coauthor
277,524,2015,1,coauthor
277,544,2015,1,coauthor
277,547,2015,1,coauthor
277,551,2015,1,coauthor
277,552,2015,1,coauthor
277,575,2015,1,coauthor
277,578,2015,1,coauthor
277,579,2015,1,coauthor
277,580,2015,1,coauthor
277,581,2015,1,coauthor
277,582,2015,1,coauthor
277,583,2015,1,coauthor
277,586,2015,1,coauthor
277,587,2015,1,coauthor
277,588,2015,1,coauthor
277,592,2015,1,coauthor
277,596,2015,1,coauthor
277,601,2015,1,coauthor
277,602,2015,1,coauthor
277,603,2015,1,coauthor
277,604,2015,1,coauthor
277,605,2015,1,coauthor
277,606,2015,1,coauthor
279,286,2015,1,coauthor
279,294,2015,1,coauthor
279,295,2015,1,coauthor
279,296,2015,1,coauthor
279,298,2015,1,coauthor
279,305,2015,1,coauthor
279,308,2015,1,coauthor
279,309,2015,1,coauthor
279,317,2015,1,coauthor
279,319,2015,1,coauthor
279,321,2015,1,coauthor
279,322,2015,1,coauthor
279,324,2015,1,coauthor
279,330,2015,1,coauthor
279,333,2015,1,coauthor
279,355,2015,1,coauthor
279,360,2015,1,coauthor
279,365,2015,1,coauthor
279,376,2015,1,coauthor
279,382,2015,1,coauthor
279,384,2015,1,coauthor
279,385,2015,1,coauthor
279,392,2015,1,coauthor
279,397,2015,1,coauthor
279,398,2015,1,coauthor
279,404,2015,1,coauthor
279,407,2015,1,coauthor
279,410,2015,1,coauthor
279,440,2015,1,coauthor
279,452,2015,1,coauthor
279,466,2015,1,coauthor
279,471,2015,1,coauthor
279,474,2015,1,coauthor
